"source_id","name","original_level","state_index","state_key","state_label","source_character_id","source_export_file","source_sha256","width","height","duplicate_character","current_stage","current_asset","current_source_character_id","current_source_export_file","current_source_relationship","current_sha256","current_match_status","visual_review_status"
"27","菠萝","18","6","withered","枯萎","18","Crop_27.swf/DefineSprite_18/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"114","蓝玫瑰","19","0","seed","种子","2","Crop_114.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"114","蓝玫瑰","19","1","sprout","发芽","4","Crop_114.swf/DefineSprite_4/1.png","3a5f3f765b85969fd5d347b0d9eca6281a9138162f4de6029007cb911e371d36","40","38","False","","","","","","","not-current","pending-contact-sheet-review"
"114","蓝玫瑰","19","2","young","幼苗","16","Crop_114.swf/DefineSprite_16/1.png","5163b18f7acfa138d267bd3fcbda3a793b31e4f1d769388ec300c839c652409a","92","84","False","","","","","","","not-current","pending-contact-sheet-review"
"114","蓝玫瑰","19","3","growing","生长","23","Crop_114.swf/DefineSprite_23/1.png","c0a627d4ec6d841fc3b1866861735e7862a932e2183fc783bb606d4c5105a8ec","113","107","False","","","","","","","not-current","pending-contact-sheet-review"
"114","蓝玫瑰","19","4","pre_mature","成熟前","32","Crop_114.swf/DefineSprite_32/1.png","4322cf0bf948878e534aa190cfc10bd330b6ebb4b4c77c7747be6ab71911c64a","111","111","False","","","","","","","not-current","pending-contact-sheet-review"
"114","蓝玫瑰","19","5","mature","成熟","61","Crop_114.swf/DefineSprite_61/1.png","f672b8dd0ce9ce508e570feb92e64806a5425c2b13982fbc54d680decd5ea168","119","123","False","","","","","","","not-current","pending-contact-sheet-review"
"114","蓝玫瑰","19","6","withered","枯萎","63","Crop_114.swf/DefineSprite_63/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"29","椰子","19","0","seed","种子","2","Crop_29.swf/DefineSprite_2/1.png","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"29","椰子","19","1","sprout","发芽","4","Crop_29.swf/DefineSprite_4/1.png","493efc3a8544e05ea6b9451e7803a97381d8987bf9dfd19082c202989d63e30f","28","54","False","","","","","","","not-current","pending-contact-sheet-review"
"29","椰子","19","2","young","幼苗","6","Crop_29.swf/DefineSprite_6/1.png","8081c16e0afede24b9183583258c311e8db2827e64a8df9d0416d2954fe4c84b","100","111","False","","","","","","","not-current","pending-contact-sheet-review"
"29","椰子","19","3","growing","生长","10","Crop_29.swf/DefineSprite_10/1.png","9b25147e95614650dffa445126e1f98a8b4d87ad3a65f803342ea934ca24dc79","126","108","False","","","","","","","not-current","pending-contact-sheet-review"
"29","椰子","19","4","pre_mature","成熟前","12","Crop_29.swf/DefineSprite_12/1.png","0cd94fd42f9fc0b4c763d13e74369df3f2ecbccd6642c754778e94782e8bb35c","126","116","False","","","","","","","not-current","pending-contact-sheet-review"
"29","椰子","19","5","mature","成熟","14","Crop_29.swf/DefineSprite_14/1.png","e5443af900cb231e444de1f717fbabc56af9ae11c98c08e89470a5b5d7785c34","128","118","False","","","","","","","not-current","pending-contact-sheet-review"
"29","椰子","19","6","withered","枯萎","16","Crop_29.swf/DefineSprite_16/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"49","花生","19","0","seed","种子","2","Crop_49.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"49","花生","19","1","sprout","发芽","6","Crop_49.swf/DefineSprite_6/1.png","08b1bcbe6cc842fdffa41518c622f04a53eea4485f166e8bb6ae7f83d37294f6","55","41","False","","","","","","","not-current","pending-contact-sheet-review"
"49","花生","19","2","young","幼苗","10","Crop_49.swf/DefineSprite_10/1.png","9d6da15d431b7a3ce35304874deee3541c6daa53cc51b7a66c341037c81fa85c","75","71","False","","","","","","","not-current","pending-contact-sheet-review"
"49","花生","19","3","growing","生长","16","Crop_49.swf/DefineSprite_16/1.png","2332e743d7ecef35cfffcea3d9e8cbc388afe415f10338555b560a5a4f1ee6dd","98","102","False","","","","","","","not-current","pending-contact-sheet-review"
"49","花生","19","4","pre_mature","成熟前","21","Crop_49.swf/DefineSprite_21/1.png","ae5c48fafb352f6b88a024b977c5ad8857c6b8d7688d6cb94db0cfa12c060a25","104","102","False","","","","","","","not-current","pending-contact-sheet-review"
"49","花生","19","5","mature","成熟","29","Crop_49.swf/DefineSprite_29/1.png","7e187156ab0a453c0cfee08a73e4a9b77ec77a14939a2690c5546b7df44f64c1","113","124","False","","","","","","","not-current","pending-contact-sheet-review"
"49","花生","19","6","withered","枯萎","31","Crop_49.swf/DefineSprite_31/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"69","莴笋","19","0","seed","种子","2","Crop_69.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"69","莴笋","19","1","sprout","发芽","11","Crop_69.swf/DefineSprite_11/1.png","206d5c53c2a302dc44628c246886d741079f013cc992787ee0e96035f38e7aa5","25","20","False","","","","","","","not-current","pending-contact-sheet-review"
"69","莴笋","19","2","young","幼苗","16","Crop_69.swf/DefineSprite_16/1.png","cdc4ec084c6cf8d0e407c4f56c057f24e8ab4f7dcafbd852733e136c07711221","32","34","False","","","","","","","not-current","pending-contact-sheet-review"
"69","莴笋","19","3","growing","生长","28","Crop_69.swf/DefineSprite_28/1.png","6759c16b10206d6fcc2618f79e8c1433cadfc503af2ad1bb384a8a329a840cdc","52","55","False","","","","","","","not-current","pending-contact-sheet-review"
"69","莴笋","19","4","pre_mature","成熟前","31","Crop_69.swf/DefineSprite_31/1.png","50715cf693aee05cbaaba5d29ba53283e737cf0473432e31fc4db121cc1c59e1","90","78","False","","","","","","","not-current","pending-contact-sheet-review"
"69","莴笋","19","5","mature","成熟","33","Crop_69.swf/DefineSprite_33/1.png","9f3aed8d3ce09740f5eebd9bdab6d36f69e90786111c349dc8e71064bee7eeea","116","114","False","","","","","","","not-current","pending-contact-sheet-review"
"69","莴笋","19","6","withered","枯萎","35","Crop_69.swf/DefineSprite_35/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"60","水稻","2","0","seed","种子","2","Crop_60.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","42","17","False","0","assets/manor/classic/crop-rice-0.png","2","Crop_60.swf/DefineSprite_2/1.png","state-character","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","exact","pending-contact-sheet-review"
"60","水稻","2","1","sprout","发芽","4","Crop_60.swf/DefineSprite_4/1.png","a6598cd8a30a7e7989809fc0d925fc73f7683e58832e6be9bed40ee3e736742b","168","88","False","","","","","","","not-current","pending-contact-sheet-review"
"60","水稻","2","2","young","幼苗","15","Crop_60.swf/DefineSprite_15/1.png","d2f381e61a4544363134e15b43bfc9927a14f52e8c977f991c2bbd7e2802b1f9","168","111","False","1","assets/manor/classic/crop-rice-1.png","14","Crop_60.swf/DefineSprite_14/1.png","nested-character-of-state","a1a946fd6c9581cae15ba9f43d9bafe6649bbbfde9e016fb3e470b738fa552cd","exact","pending-contact-sheet-review"
"60","水稻","2","3","growing","生长","29","Crop_60.swf/DefineSprite_29/1.png","0e59c9ea521767b61c1cbd3b7cad7d2949e0175b9e6f3611e33f703d1371e8a4","168","129","False","","","","","","","not-current","pending-contact-sheet-review"
"60","水稻","2","4","pre_mature","成熟前","44","Crop_60.swf/DefineSprite_44/1.png","8e085a8b84400fd27711eedb90c606803eaf5e45100dcac27f31a8de043be945","112","118","False","2","assets/manor/classic/crop-rice-2.png","44","Crop_60.swf/DefineSprite_44/1.png","state-character","8e085a8b84400fd27711eedb90c606803eaf5e45100dcac27f31a8de043be945","exact","pending-contact-sheet-review"
"60","水稻","2","5","mature","成熟","62","Crop_60.swf/DefineSprite_62/1.png","32b4303f67b5c8ee208250d6fa9d069923221897377c6618d9b6e7f2d194ef3d","121","130","False","3","assets/manor/classic/crop-rice-3.png","62","Crop_60.swf/DefineSprite_62/1.png","state-character","32b4303f67b5c8ee208250d6fa9d069923221897377c6618d9b6e7f2d194ef3d","exact","pending-contact-sheet-review"
"60","水稻","2","6","withered","枯萎","64","Crop_60.swf/DefineSprite_64/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"61","小麦","2","0","seed","种子","2","Crop_61.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","42","17","False","0","assets/manor/classic/crop-wheat-0.png","2","Crop_61.swf/DefineSprite_2/1.png","state-character","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","exact","pending-contact-sheet-review"
"61","小麦","2","1","sprout","发芽","4","Crop_61.swf/DefineSprite_4/1.png","ea1fcce785ce53a295ece236d1b5e9451c20b829f374b65093f9f962e73d8e18","38","56","False","1","assets/manor/classic/crop-wheat-1.png","4","Crop_61.swf/DefineSprite_4/1.png","state-character","ea1fcce785ce53a295ece236d1b5e9451c20b829f374b65093f9f962e73d8e18","exact","pending-contact-sheet-review"
"61","小麦","2","2","young","幼苗","12","Crop_61.swf/DefineSprite_12/1.png","6c8775e92f4874be716a8132d7bcd4a415218aaae056a824544d23bfd88be79b","66","94","False","","","","","","","not-current","pending-contact-sheet-review"
"61","小麦","2","3","growing","生长","14","Crop_61.swf/DefineSprite_14/1.png","a0bd08c446b0e0b431f6be336bbf1497e427b1861ad82e9df552b0efba834b93","106","109","False","","","","","","","not-current","pending-contact-sheet-review"
"61","小麦","2","4","pre_mature","成熟前","22","Crop_61.swf/DefineSprite_22/1.png","64ccec6890faf8f6b6d3b8ed26920a2a6f93b271680f4d1b9d72495380347fb3","113","122","False","2","assets/manor/classic/crop-wheat-2.png","22","Crop_61.swf/DefineSprite_22/1.png","state-character","64ccec6890faf8f6b6d3b8ed26920a2a6f93b271680f4d1b9d72495380347fb3","exact","pending-contact-sheet-review"
"61","小麦","2","5","mature","成熟","36","Crop_61.swf/DefineSprite_36/1.png","1ae5e82ba0c33c20fdeb7dcb441267047fe37c591a450dec3c2eaba50ab2bc2e","116","131","False","3","assets/manor/classic/crop-wheat-3.png","36","Crop_61.swf/DefineSprite_36/1.png","state-character","1ae5e82ba0c33c20fdeb7dcb441267047fe37c591a450dec3c2eaba50ab2bc2e","exact","pending-contact-sheet-review"
"61","小麦","2","6","withered","枯萎","38","Crop_61.swf/DefineSprite_38/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"101","薰衣草","20","0","seed","种子","2","Crop_101.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"101","薰衣草","20","1","sprout","发芽","5","Crop_101.swf/DefineSprite_5/1.png","37d788cd376ba4a0e9a4f3ca72749342a7b74b627b413c84d52eddd596954c14","34","37","False","","","","","","","not-current","pending-contact-sheet-review"
"101","薰衣草","20","2","young","幼苗","10","Crop_101.swf/DefineSprite_10/1.png","0a98d473b56a7a3a2f2f782efc0d7841e013a1d01bec129e2e04677d697c3941","69","67","False","","","","","","","not-current","pending-contact-sheet-review"
"101","薰衣草","20","3","growing","生长","13","Crop_101.swf/DefineSprite_13/1.png","040548cfbc036f56fc08fee25633c1150139bb7b2abaafe4fb6778daa80592b7","99","92","False","","","","","","","not-current","pending-contact-sheet-review"
"101","薰衣草","20","4","pre_mature","成熟前","16","Crop_101.swf/DefineSprite_16/1.png","277de8ef2618113e2d8ed66a505ccbc6223373640b173690ca4ee6ed71f9e75d","112","107","False","","","","","","","not-current","pending-contact-sheet-review"
"101","薰衣草","20","5","mature","成熟","31","Crop_101.swf/DefineSprite_31/1.png","88e8f83f71de3ef0b7a8899cc1cd70786ff82fca285da8a89c38efc0ca08c8a6","122","126","False","","","","","","","not-current","pending-contact-sheet-review"
"101","薰衣草","20","6","withered","枯萎","33","Crop_101.swf/DefineSprite_33/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"31","葫芦","20","0","seed","种子","2","Crop_31.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"31","葫芦","20","1","sprout","发芽","5","Crop_31.swf/DefineSprite_5/1.png","b57fb6222666f69e44f641693ebc2989591c012f8a31a1aaa98a99b546ff0238","31","51","False","","","","","","","not-current","pending-contact-sheet-review"
"31","葫芦","20","2","young","幼苗","12","Crop_31.swf/DefineSprite_12/1.png","87c8678350cc44056d9253f39f802a5aa567cf572e2306bc402dfb98a94df4ea","68","71","False","","","","","","","not-current","pending-contact-sheet-review"
"31","葫芦","20","3","growing","生长","22","Crop_31.swf/DefineSprite_22/1.png","6e2726fb635d654cbb5f86c70b00bc86fb010f94e3fb49599ddc02f82c682654","103","103","False","","","","","","","not-current","pending-contact-sheet-review"
"31","葫芦","20","4","pre_mature","成熟前","27","Crop_31.swf/DefineSprite_27/1.png","b2390e8eaabc93afba3dda09bc02f74aac6c1eefb0caaa841b53131d2fa870c7","114","124","False","","","","","","","not-current","pending-contact-sheet-review"
"31","葫芦","20","5","mature","成熟","30","Crop_31.swf/DefineSprite_30/1.png","a149cedfb183717b3d7c3c4278e860a890b1b3cb3fbc6434cdd8d3564bca72ec","125","125","False","","","","","","","not-current","pending-contact-sheet-review"
"31","葫芦","20","6","withered","枯萎","32","Crop_31.swf/DefineSprite_32/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"45","猕猴桃","20","0","seed","种子","2","Crop_45.swf/DefineSprite_2/1.png","a77fab6c0fcd82551067c06ec011cd0597c5ad7783e81a80ac4a9b6e760de1ce","35","34","False","","","","","","","not-current","pending-contact-sheet-review"
"45","猕猴桃","20","1","sprout","发芽","5","Crop_45.swf/DefineSprite_5/1.png","4ab9dea3ace03dae3636366330aa8795b38344916359967744decef94049aed3","38","42","False","","","","","","","not-current","pending-contact-sheet-review"
"45","猕猴桃","20","2","young","幼苗","13","Crop_45.swf/DefineSprite_13/1.png","ed2cf9afa1c0b60b53d8d0cda44649426e93b2d700ee93f3dbbe881fd57f7d01","56","65","False","","","","","","","not-current","pending-contact-sheet-review"
"45","猕猴桃","20","3","growing","生长","23","Crop_45.swf/DefineSprite_23/1.png","2ab723bb5d59801d0471c7eeac7de66e2c660bb7540e77720c39aec67dd533a7","92","81","False","","","","","","","not-current","pending-contact-sheet-review"
"45","猕猴桃","20","4","pre_mature","成熟前","35","Crop_45.swf/DefineSprite_35/1.png","2f725b5314cbca417a16a84698882c8405be52eca3c194f067b783e185d85585","119","111","False","","","","","","","not-current","pending-contact-sheet-review"
"45","猕猴桃","20","5","mature","成熟","39","Crop_45.swf/DefineSprite_39/1.png","f409eb7477df510af3aac0b758d52d48499e28479ae2ab9aeb8e4765ab06f76b","130","124","False","","","","","","","not-current","pending-contact-sheet-review"
"45","猕猴桃","20","6","withered","枯萎","41","Crop_45.swf/DefineSprite_41/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"54","梨","20","0","seed","种子","7","Crop_54.swf/DefineSprite_7/1.png","982a580c32df68d857e5d1ed117aae44f62cf995f0a575c1091d4ba19cf57a86","32","42","False","","","","","","","not-current","pending-contact-sheet-review"
"54","梨","20","1","sprout","发芽","10","Crop_54.swf/DefineSprite_10/1.png","0dc65e8a8650d4489e950f2cdfc38e3904e8a6a25fadac74337db60e800ae88f","64","68","False","","","","","","","not-current","pending-contact-sheet-review"
"54","梨","20","2","young","幼苗","16","Crop_54.swf/DefineSprite_16/1.png","1af9e22b1240c8ba60a06cdfd4186b10a15902d400284acb275c75fa1ac0b5eb","109","116","False","","","","","","","not-current","pending-contact-sheet-review"
"54","梨","20","3","growing","生长","19","Crop_54.swf/DefineSprite_19/1.png","6408ff3829f5b56a11654ce13b3225aa0485651710133210661c146417ac0fd3","112","121","False","","","","","","","not-current","pending-contact-sheet-review"
"54","梨","20","4","pre_mature","成熟前","22","Crop_54.swf/DefineSprite_22/1.png","326583ae5a98b3b1bb7fdf3ec28b0fd69175ae33358766203bea142a310f9268","118","123","False","","","","","","","not-current","pending-contact-sheet-review"
"54","梨","20","5","mature","成熟","25","Crop_54.swf/DefineSprite_25/1.png","ffedf2de75d64e8571d3fc5b7b232b37f24bf99c5fd7db5632da88bce1671b23","121","125","False","","","","","","","not-current","pending-contact-sheet-review"
"54","梨","20","6","withered","枯萎","27","Crop_54.swf/DefineSprite_27/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"107","仙人掌","21","0","seed","种子","2","Crop_107.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"107","仙人掌","21","1","sprout","发芽","7","Crop_107.swf/DefineSprite_7/1.png","d022d8e4fe05f78a61d1aafd75b735b3c15e0105b6e330751905b1c7eb4340db","28","34","False","","","","","","","not-current","pending-contact-sheet-review"
"107","仙人掌","21","2","young","幼苗","10","Crop_107.swf/DefineSprite_10/1.png","529f5b0b57f64f185feffd8b200d9cff83db2b7523a839c3233037704c777d56","73","78","False","","","","","","","not-current","pending-contact-sheet-review"
"107","仙人掌","21","3","growing","生长","12","Crop_107.swf/DefineSprite_12/1.png","042e86f0970448ea38f908120982f2cc096616ff2ccbf5cf0de52b6883056a3d","91","113","False","","","","","","","not-current","pending-contact-sheet-review"
"107","仙人掌","21","4","pre_mature","成熟前","15","Crop_107.swf/DefineSprite_15/1.png","0d22243754112d346c6debc1ccd051887b7742102558bd6e0719c6888d1a2403","103","123","False","","","","","","","not-current","pending-contact-sheet-review"
"107","仙人掌","21","5","mature","成熟","19","Crop_107.swf/DefineSprite_19/1.png","1a6ecc030e263a110619738651e93c87192567fd554010e3d5db427b36cc1cf8","110","132","False","","","","","","","not-current","pending-contact-sheet-review"
"107","仙人掌","21","6","withered","枯萎","21","Crop_107.swf/DefineSprite_21/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"33","火龙果","21","0","seed","种子","2","Crop_33.swf/DefineSprite_2/1.png","b01c2fad69a710548e9f619bab99024dd5c6da650c6927c9eab5a9b8e5530774","26","26","False","","","","","","","not-current","pending-contact-sheet-review"
"33","火龙果","21","1","sprout","发芽","4","Crop_33.swf/DefineSprite_4/1.png","8512ce73183e8948ad7e3649a890129afc9fd500d8319649bf65021344cdb595","29","48","False","","","","","","","not-current","pending-contact-sheet-review"
"33","火龙果","21","2","young","幼苗","6","Crop_33.swf/DefineSprite_6/1.png","225a5573e5d978bfe802b118dc585b86407bd9d92b1baf2d347cd4ff5ee4d863","52","67","False","","","","","","","not-current","pending-contact-sheet-review"
"33","火龙果","21","3","growing","生长","13","Crop_33.swf/DefineSprite_13/1.png","bc82dbcd92a0fd126522dab8681267637cf7d8ab6f5758076f423ac910a2d42e","119","109","False","","","","","","","not-current","pending-contact-sheet-review"
"33","火龙果","21","4","pre_mature","成熟前","16","Crop_33.swf/DefineSprite_16/1.png","46029503c4e3ade5bcafe0800d5dfc3a54a0240a3311a72c7b72ed2b998bd59b","119","109","False","","","","","","","not-current","pending-contact-sheet-review"
"33","火龙果","21","5","mature","成熟","18","Crop_33.swf/DefineSprite_18/1.png","4da930a45db1241ef3aa2d38fd759dd32623d8030f73a33588a7f9eeefc5dce0","123","113","False","","","","","","","not-current","pending-contact-sheet-review"
"33","火龙果","21","6","withered","枯萎","20","Crop_33.swf/DefineSprite_20/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"55","枇杷","21","0","seed","种子","2","Crop_55.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"55","枇杷","21","1","sprout","发芽","4","Crop_55.swf/DefineSprite_4/1.png","f8cc51bfd859ffac52ea1c58a513e306f4a3d7d5b6d3c39818794969df72630b","25","55","False","","","","","","","not-current","pending-contact-sheet-review"
"55","枇杷","21","2","young","幼苗","16","Crop_55.swf/DefineSprite_16/1.png","3d163ea6d97fe5f92412278c5ec9d38782f45d8cafc84e2f3bc77a52560b555f","57","64","False","","","","","","","not-current","pending-contact-sheet-review"
"55","枇杷","21","3","growing","生长","26","Crop_55.swf/DefineSprite_26/1.png","90c777a5ac4bac55d273557ba6ce0aef8c21acffca1958bcf33a78825271598d","86","101","False","","","","","","","not-current","pending-contact-sheet-review"
"55","枇杷","21","4","pre_mature","成熟前","40","Crop_55.swf/DefineSprite_40/1.png","1e86d6754fc55a2889c577b0e67ac8fdfcfcadbbf5dfba768e794544169a769a","90","109","False","","","","","","","not-current","pending-contact-sheet-review"
"55","枇杷","21","5","mature","成熟","50","Crop_55.swf/DefineSprite_50/1.png","1cbee09a8d9af3eeb9dcfb108a2a133737ab6dad127c5cefd6e4820734571a53","100","121","False","","","","","","","not-current","pending-contact-sheet-review"
"55","枇杷","21","6","withered","枯萎","52","Crop_55.swf/DefineSprite_52/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"108","铃兰","22","0","seed","种子","2","Crop_108.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"108","铃兰","22","1","sprout","发芽","4","Crop_108.swf/DefineSprite_4/1.png","1b7a6f972211a08390833b6bec012097729322c698b321e98a18e00a9cede6b4","24","39","False","","","","","","","not-current","pending-contact-sheet-review"
"108","铃兰","22","2","young","幼苗","9","Crop_108.swf/DefineSprite_9/1.png","2c11243a593b2a362750c5d699790d3269d6d4c1bd365cdf907b6a59c2f08be7","67","63","False","","","","","","","not-current","pending-contact-sheet-review"
"108","铃兰","22","3","growing","生长","13","Crop_108.swf/DefineSprite_13/1.png","1ba6fb873b18103083d7182c61ce3024494add4270cd59452fb5d89a9ff0e50c","101","80","False","","","","","","","not-current","pending-contact-sheet-review"
"108","铃兰","22","4","pre_mature","成熟前","17","Crop_108.swf/DefineSprite_17/1.png","df4909f5288b6cca3ab10677345962af08e1767064e88b0f1db3cfbf435e7a54","125","97","False","","","","","","","not-current","pending-contact-sheet-review"
"108","铃兰","22","5","mature","成熟","31","Crop_108.swf/DefineSprite_31/1.png","588fc48f97083e991598582ad2d8e80c4e624fb7751a72142be37668f4a271a2","126","132","False","","","","","","","not-current","pending-contact-sheet-review"
"108","铃兰","22","6","withered","枯萎","33","Crop_108.swf/DefineSprite_33/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"34","樱桃","22","0","seed","种子","2","Crop_34.swf/DefineSprite_2/1.png","cb51dbcd865348ba9a053a38402d622a65a49ff70551da81bd843294342f58e6","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"34","樱桃","22","1","sprout","发芽","4","Crop_34.swf/DefineSprite_4/1.png","31a600baafad127194a900359fff4097174157a2d9cff649a14df442feac55e0","33","39","False","","","","","","","not-current","pending-contact-sheet-review"
"34","樱桃","22","2","young","幼苗","6","Crop_34.swf/DefineSprite_6/1.png","5546fa7acd08df1e9a97d3e74fd1b809e35d0c8302f6b981a4b2be3cc31c8ed8","71","79","False","","","","","","","not-current","pending-contact-sheet-review"
"34","樱桃","22","3","growing","生长","8","Crop_34.swf/DefineSprite_8/1.png","422ea8f5d7e630b14b6fba66665eae2cde419d42662241da8b740e9df56d592f","124","95","False","","","","","","","not-current","pending-contact-sheet-review"
"34","樱桃","22","4","pre_mature","成熟前","12","Crop_34.swf/DefineSprite_12/1.png","6fc9dacfe33d41ea5761fff7c7cceddb574349b330aa5f657ffc8f078d22164f","135","105","False","","","","","","","not-current","pending-contact-sheet-review"
"34","樱桃","22","5","mature","成熟","16","Crop_34.swf/DefineSprite_16/1.png","94a1a19fde9f7a14cc811a520cc7299a9e23c7b2a04ae1cb847aac7959deba43","130","106","False","","","","","","","not-current","pending-contact-sheet-review"
"34","樱桃","22","6","withered","枯萎","18","Crop_34.swf/DefineSprite_18/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"35","荔枝","23","0","seed","种子","2","Crop_35.swf/DefineSprite_2/1.png","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"35","荔枝","23","1","sprout","发芽","5","Crop_35.swf/DefineSprite_5/1.png","65ee65cf4c091905be345787fd1737c98c918dad777b089d01dfe13e71471a00","51","58","False","","","","","","","not-current","pending-contact-sheet-review"
"35","荔枝","23","2","young","幼苗","11","Crop_35.swf/DefineSprite_11/1.png","6162262c59d30fdf12899c1f7ade6d6fdd1ad3b7913c799945c9ee3aee3647e4","99","96","False","","","","","","","not-current","pending-contact-sheet-review"
"35","荔枝","23","3","growing","生长","19","Crop_35.swf/DefineSprite_19/1.png","c25011d74309437598b744d159a29f65b2adbe86bc70d98f5f3a49f347fb2dc0","120","116","False","","","","","","","not-current","pending-contact-sheet-review"
"35","荔枝","23","4","pre_mature","成熟前","30","Crop_35.swf/DefineSprite_30/1.png","22bbe00a82b614ebaf79d2e543b06e72cf4dd2b25bdd6ff5884e163742a05abb","124","116","False","","","","","","","not-current","pending-contact-sheet-review"
"35","荔枝","23","5","mature","成熟","43","Crop_35.swf/DefineSprite_43/1.png","65e907de713ec2472a246411c3341e849de9475bfa26df8150c5a51426072791","124","121","False","","","","","","","not-current","pending-contact-sheet-review"
"35","荔枝","23","6","withered","枯萎","45","Crop_35.swf/DefineSprite_45/1.png","3b8740077b01607fba3cecfc38060fcca8e4e257161581c52be0a1ad233ddea7","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"38","木瓜","24","0","seed","种子","2","Crop_38.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
