"source_id","name","set_name","item_type","item_type_name","extraction_policy","integration_policy","selected_source_kind","source_origin_file","source_origin_sha256","source_export_file","source_export_sha256","width","height","visible_pixels","visible_x","visible_y","visible_width","visible_height","swf_display_rect","swf_content_outline_rect","preview_file","preview_sha256","thumbnail_file","thumbnail_sha256","known_issue","automated_status","visual_review_status"
"99","铁栅栏","梦幻星空套装","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/99.swf","a9206153d819fce07a7f1b49f6730b0079e4cbf37e2cacee3a51eda3565bf412","content-frame/99.swf.png","16b1558a78a254a402c1a08c280a7f3baeca2ad705c13ed14bbf56bf140b0e3d","517","241","13215","4","4","512","236","0,0,11200,4600","388.921142578125,-674.814688303098,10294.078857421875,4775.814688303098","module/nc/farm/diy/99.jpg","353c49a4cffbf28ec9cd08670b34b00fffba0bb5acd4d5f3c9bc40f9385df921","module/nc/farm/diy/99b.jpg","0a9315ac6467ad708940fd31114cfcb574754cad25cd1b86fbc2f150e3f2a1a3","","ready-for-visual-review","reviewed-ok"
"100","看门狗窝","梦幻星空套装","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/100.swf","460894b3cf3badee3ba09cadeab712b0e4a97bbf3cc91962c7cf38055632aa74","content-frame/100.swf.png","32ba719c07814edcd1e21aa9453c9d1060e092bcadb2301eb21648b1df4ec650","61","59","1869","1","1","59","57","0,0,1800,1400","520.0,-520.0,1180.0,1139.0","module/nc/farm/diy/100.jpg","27519303378b8878af0afdf9d2f3134ab4746b6a6c0136432cd46ceb2a8557aa","module/nc/farm/diy/100b.jpg","93551de9e39e9a7350d6d54d55046e9b7d1fcc75bd2b3d158b1b666e91ff8e61","","ready-for-visual-review","reviewed-ok"
"201","沙漠背景","沙漠套装","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/201.swf","6b7db4fb766da3f36ccdcb75ba0d1354d710928a6e312815153b33afa6b77434","stage-frame/201.swf/1.png","21b0848c5908305fcfa2b4d3666bb6c6bc455d5b7a6e1c9e8a43ddad981cd20e","1036","803","831908","0","0","1036","803","0,0,20720,16060","0.0,9.0,20720.0,16060.0","module/nc/farm/diy/201.jpg","282cab9a00a5b839bac30252589a108ca3908e15a39a3533a64632f0d1c56779","module/nc/farm/diy/201b.jpg","0d913d6835683d17891f601dddda2c9444e751cf707560e52be4ca9cc40d6c8c","","ready-for-visual-review","reviewed-ok"
"202","沙漠小屋","沙漠套装","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/202.swf","755dda3bf99f908e11ae3fa887f029d12e096962239c3a4c99dac667875c51f2","content-frame/202.swf.png","3a22d26fa0858bc79ba88813523b222dff21a0e23a62eff782cfa45180a2dffe","185","184","24124","1","1","183","182","0,0,3280,3100","306.0,-806.8783783783783,3654.0,3629.8783783783783","module/nc/farm/diy/202.jpg","b54b1e864e064981e07f19c6daeda48cefe08d8a6aaa7c06aa84b0c238e59805","module/nc/farm/diy/202b.jpg","4bd65325fbc3aa44e49aaf9787aaf9293b1f0b1fb1c31aef697e24e1607c3c63","","ready-for-visual-review","reviewed-ok"
"203","沙漠栅栏","沙漠套装","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/203.swf","46a5d5296fbb4f5a29f780acbed4b6d9b503fef144341e5d021b02226f39e79c","content-frame/203.swf.png","8bebe23f534b128da5993f995a7a35afb0a3aa018ff6cf02e4e869f2a76012bd","551","235","14335","1","1","549","233","0,0,11200,4600","302.0,-152.0,10975.0,4653.970276008493","module/nc/farm/diy/203.jpg","151fc3154a768b7365cf7852a78c9245c55e9b975db887ed87be29c52c2fbe49","module/nc/farm/diy/203b.jpg","aa1de137ed634d66559cf75a9e41f7972cd4915b78b6c18fed8d6c44d1a580d1","","ready-for-visual-review","reviewed-ok"
"204","沙漠狗窝","沙漠套装","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/204.swf","b710f6a539513e9672546d81148d32aec72b7bb6045eac61cad427fa49b2d0d3","content-frame/204.swf.png","4cb5018766d5ce2aa529e7c380b40a252aa413ab597f027e4ce8bb4d54c235cd","95","85","5315","1","1","93","82","0,0,1800,1400","472.0,-401.0,1849.0,1641.328125","module/nc/farm/diy/204.jpg","835c28644736920f76305184df141e44041326cd4535774aa55d1d1106d50258","module/nc/farm/diy/204b.jpg","1575cf91ef1581c8fe4d67d71cd9c8b16665c46a58e3e87ff942e36dd1635d22","","ready-for-visual-review","reviewed-ok"
"205","都市霓虹背景","都市霓虹套装","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/205.swf","83f5f23b60d85a3899c77a8c4f9f5dd699414aa062af34a560f40753381a29ad","stage-frame/205.swf/1.png","43fd4fa5948c26b6bc356cd6acadf6ee9b170c3e213856be8cbb20958f8f2ac6","1036","803","831908","0","0","1036","803","0,0,20720,16060","0.0,0.0,20720.0,16060.0","module/nc/farm/diy/205.jpg","ee21e202160c35a115c6dff72e79e8bf5319383f2cd3c81810cd47e9acfe96e1","module/nc/farm/diy/205b.jpg","3b5c4637b638c40363034fee341fc1ae014a2160066eb0383b6334c7b43fbf06","","ready-for-visual-review","reviewed-ok"
"206","玻璃花房","都市霓虹套装","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/206.swf","4a2bdf80a680407c9723ac244bb8cad06815a7b24040b2fee11e63098150f913","content-frame/206.swf.png","147ff5a1297f32cdc35cb669b9d8c680156e61f695aeaa440617eb64fbd90b9a","187","161","19666","1","1","185","159","0,0,3280,3100","900.0,-533.0,3685.0,3173.0","module/nc/farm/diy/206.jpg","f9e19d11eb0ac886a11fb902a2edbc28932d8dd313877a4f29385b15cb8d4c2f","module/nc/farm/diy/206b.jpg","14b7aa98fb65852816920f89e81c0727bc753bca67e7c46bd3174fd8e7ca5efa","","ready-for-visual-review","reviewed-ok"
"207","白金花栏","都市霓虹套装","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/207.swf","ba9026a83769bbfa1e8ddcc593b6bc687b77e49a0b0b6ad64be4d288e13a09a1","content-frame/207.swf.png","08cbd5cbbd80ed680dd4ad3d08189f648a83a44e71e56963aecc5bbb14657850","549","241","9452","1","1","547","239","0,0,11200,4600","47.8,-316.60911392318116,10930.005897456595,4773.753115762406","module/nc/farm/diy/207.jpg","6803437951e8fcd68650c43a07ec2db93d16c944b15b9408a5c9b164b30c40ee","module/nc/farm/diy/207b.jpg","70d85aa9f487e0c756c2962b8f6a34c414a8c28af46df24c376b366b67cd0e55","","ready-for-visual-review","reviewed-ok"
"208","花亭小窝","都市霓虹套装","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/208.swf","99b52127fd6943a054f1fe004d9fdb5ac9eb2db6f6025fee14d438a1d740f187","content-frame/208.swf.png","a4c9727079c8a1c38c594951f08e58fcfdb08cd7128fced6d3c2e6babad90542","73","70","3818","1","1","71","68","0,0,1800,1400","472.0,-603.0,1401.0,1356.0","module/nc/farm/diy/208.jpg","3e7cc1698a36b189dd8b9e1005eecc3237d95f7fb5de83d63e7d5f801e95e469","module/nc/farm/diy/208b.jpg","86f61464442cbb031dcc2144210a3c6a361469136580f13b8e95a0d67fae6835","","ready-for-visual-review","reviewed-ok"
"209","入学啦背景","校友套装","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/209.swf","bbc575204d711b34c21a965f8ba798881a7e5ca417471d429d9adbf1ea00f5fc","stage-frame/209.swf/1.png","4825d3690cbd78bd92d0fad9327d5451ee0eb7b57d40199c160aba27a75463a2","1036","803","830070","0","1","1035","802","0,0,20720,16060","-11.0,19.0,20720.0,16060.0","module/nc/farm/diy/209.jpg","8215e950662e35d1330bf744c7277e0672c0378e41deadbaecb8977542320239","module/nc/farm/diy/209b.jpg","4ae3813d74caca7c273be4c590d5afc75b64052e183bad8fdf287e26869bb2f9","","ready-for-visual-review","reviewed-ok"
"210","校友教学楼","校友套装","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/210.swf","20bc33bb287284127774e9e383e22d058c9529b946dea9edbc7868d5343ffbf6","content-frame/210.swf.png","2b01f956244db67b86e49e27eef6d39f9876971422a7d6b0d0420b2a0ea94936","201","200","26319","6","7","189","188","0,0,11000,8000","-40.0,-1082.0,3976.0,3959.0","module/nc/farm/diy/210.jpg","ef80afc1d13ea2b6b7868ff91fc07efc502a263a62a189f53f687620beaeb1ad","module/nc/farm/diy/210b.jpg","52f86eb24486653e99f16e83493b79f2a5108420497a737a1da248d07a807a9c","","ready-for-visual-review","reviewed-ok"
"211","红旗飘飘","校友套装","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/211.swf","bd465e8c71a798727b3ef7ec0b2f9bf6f029039ba0f4a201d35707aea1ebadca","content-frame/211.swf.png","8c00d364c41336947d847fe67cd36d652cee38310e9a0453e5e83e62cfd9d316","461","248","1403","16","14","431","226","0,0,11000,8000","1462.0,-554.0,9178.0,4910.0","module/nc/farm/diy/211.jpg","4e80efe27e1cb6af357183f1be7555264614ec1e3c6de850a465a541f9c43f75","module/nc/farm/diy/211b.jpg","fe3ae9e92ec5b2a08ff3cdf8a8e36de606d7f5a627b19af2144f4c4aadb230ed","","ready-for-visual-review","reviewed-ok"
"212","门卫室","校友套装","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/212.swf","2a8e1c5d8a0298d60502a109ea8632a089a6fcb66f3ba97182f8e580331bb85b","content-frame/212.swf.png","4e138ff75921da7ae4eb1042974b906b55f2047054400f73014a7a48ef7aa89b","66","65","2244","3","4","59","57","0,0,11000,8000","760.0,-620.0,1261.0,1250.0","module/nc/farm/diy/212.jpg","bbc2bb283f29b80e61ff745fc01ee8c3fb89e02e8400b21cba0266eb16c9470a","module/nc/farm/diy/212b.jpg","8ef3deddaf5339cbf6684c6fdd9d400fc33e55150ab6afd7a3818b1d59c62405","","ready-for-visual-review","reviewed-ok"
"213","碧草云天背景","碧草云天套装","1","background","extract-swf","deferred-validation","swf-stage-frame","module/nc/farm/diy/213.swf","38ab8c95ea5337e686377aba27ccd108ba185534a9f0aff9fe80e693c766982d","stage-frame/213.swf/1.png","d8d7596b1fd5dbc5ea196012cc5ff7fe531333127ad29449def282c4273141bf","1036","803","831908","0","0","1036","803","0,0,20720,16060","0.0,0.0,20720.0,16842.0","module/nc/farm/diy/213.jpg","a56f296662b2db0767617e5b18d502d679f06cbf3d55637470c863eb50437141","module/nc/farm/diy/213b.jpg","4a0efcd2c43681985e86e970a3607d46a851bcad79fded11b9db9fde8e047e62","","ready-for-visual-review","reviewed-with-note"
"214","风情木屋","碧草云天套装","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/214.swf","eb382775285c63a3aa0f88eac5363d97956e52c207f48444ebcce29d94f38b64","content-frame/214.swf.png","b5ba95b98bb339ce57eef0eca243ee69cba8ab1031ec3bd01d77af74c1de4add","196","167","22221","1","1","194","165","0,0,3880,3120","0.0,-1580.0,3880.0,3300.0","module/nc/farm/diy/214.jpg","4738a4b83b6c5f8614f4e479e8fa22f41677e73a285ecc7bb4c39e1c713e4258","module/nc/farm/diy/214b.jpg","93e2dcda8e12902f182a6155dfa8fec419e90e63132f924a3ace31ad50b0fb8b","","ready-for-visual-review","reviewed-ok"
"215","积木栅栏","碧草云天套装","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/215.swf","2d504bf7d04d37381b4fa7a830cc95f2485b1e2097ffca89823b4d14161b7ad0","content-frame/215.swf.png","245d4b7b682845eba2c0f5dcc89f8636aaca5b0d570f567ec29ac89af9607739","537","280","13635","1","1","534","278","0,0,20000,16000","-64.0,-508.1308898925781,10694.0,5557.133880615234","module/nc/farm/diy/215.jpg","3b148721ef7d272763574107ad032e1ec617ed59ae77a0dca2c74a82f7c46c47","module/nc/farm/diy/215b.jpg","6966ac04605658e33dd948043ce8890dd085d4c446f062268af8db82701d3f40","","ready-for-visual-review","reviewed-ok"
"216","简约狗窝","碧草云天套装","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/216.swf","c9bbecb181ec271b7abd2b071b11e0da157c83bd2dba94f4a9e6fc53e43c72ad","content-frame/216.swf.png","80ad8fe5a405bcfca4564ab7d0fa2f7a85e162c47952acf3b3cf1e3d9a884ba9","80","74","3886","1","1","78","71","0,0,20000,16000","0.0,-900.0,1560.0,1440.0","module/nc/farm/diy/216.jpg","2e9417a93cd6e6491ab6336708a1817c482ca868234b6b0b443b18b8fe7c607d","module/nc/farm/diy/216b.jpg","07d8a1135f37bcb7aea1cfca2eb7cf69445ce91969f20c50ee63b3c84c7c3718","","ready-for-visual-review","reviewed-ok"
"225","乡间小路","小镇风情套装","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/225.swf","e89b349189b777ab01bf38ca25237f2ffa50afbd52cc7e8c18239ba72b5ed59a","stage-frame/225.swf/1.png","a53d8641f42100afa0a28f1fc0aede45b6c359e8a7456fc53156e3f4ec4f4553","1036","803","831908","0","0","1036","803","0,0,20720,16060","0.0,0.0,20720.0,16060.0","module/nc/farm/diy/225.jpg","3e31ce78dbce12e854ac8bf834c30d77d115f664cb54f38524904e52e7d9aaa5","module/nc/farm/diy/225b.jpg","2220836a86a460de89476030ba479d24e7c3863d0ac74e92a3750d21004261d3","","ready-for-visual-review","reviewed-ok"
"226","烟囱小屋","小镇风情套装","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/226.swf","25771a1852b434baa1302550889c7cfc80fbb8746d29221d61db6da3b956f462","content-frame/226.swf.png","530584b44441f54dc091df0cd6c911c33d4fb81f8667308f031ead9534a0746b","210","222","30781","2","1","207","220","0,0,20720,16060","47.0,-2413.0,4160.0,4400.0","module/nc/farm/diy/226.jpg","31f19ecbac5b8661f81fd5427f8c818710f9b36126eac8844eab5705ce904b63","module/nc/farm/diy/226b.jpg","22cad0c9feabae30a6c279cd53c6a82062a318a3240f16155afa71e2ff5a1d26","","ready-for-visual-review","reviewed-ok"
"227","休闲躺椅","小镇风情套装","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/227.swf","fb62c28742d3df9b23241fdc7461c13f4f3cc6432b60f869407a92eac8b1cc1f","content-frame/227.swf.png","06769eea04ea6eed038a6ff66abc954c5c693f20702b68b1aaa22bfb04bab7ce","446","211","10514","2","2","442","207","0,0,20720,16060","2237.0,-282.0,8867.0,4162.0","module/nc/farm/diy/227.jpg","30071e46e9aba2f463c3432b456318848bca594dd4ed6973fa4d8052a03dab56","module/nc/farm/diy/227b.jpg","f887b491e562f6cfb25553a2f5ae5ee2ff0bfd3917c699bba4b599948678be46","","ready-for-visual-review","reviewed-ok"
"228","黑瓦狗窝","小镇风情套装","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/228.swf","4961fdc502a250db8d2a4e65d692a51e5525b49028a0648c79cd6c243b871d65","content-frame/228.swf.png","2d14c80aad5bc97326d9ac413411c85c196e63e8ed1e4645aa18501c97c39ae0","83","84","4619","1","1","81","82","0,0,20720,16060","170.0,-970.0,1620.0,1640.0","module/nc/farm/diy/228.jpg","ea02dbeedc4874479d3ead42c3013b2a29aa8c79113fec6300d144faa73fdd80","module/nc/farm/diy/228b.jpg","f637535b274f64f74d88e95a5775d55e2b63ccdc164c8fcd0473dd0643628572","","ready-for-visual-review","reviewed-ok"
"229","蓝色海洋","去海边吧套装","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/229.swf","0b3f0b1bc43e5b7e43b086dc0049235511006026b18ac86c58487ad0104e7e02","stage-frame/229.swf/1.png","7ad2ebafff8a877d92bc9f77cf029d979529feff5f7caffd348efd2a4b591dc8","1036","803","830872","0","1","1036","802","0,0,20720,16060","0.0,0.0,20729.0,16069.0","module/nc/farm/diy/229.jpg","df3855c5343356e894f3215c6397de413ad20b41eb466147ea682610a4bbac3b","module/nc/farm/diy/229b.jpg","a1bd7e16665fb144767452f518ac51e32a532c45d8f63cc118a3c3ca27f5df67","","ready-for-visual-review","reviewed-ok"
"230","红瓦小屋","去海边吧套装","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/230.swf","64a1d89a7a1b05283463b4d85755043b74581559684b5a3dcf522c19f62ddfdf","content-frame/230.swf.png","7081f0e08ebaf49acd69f4f265ddb48b92bf52effa866e285425d22f4592cb54","327","220","37836","1","1","325","218","0,0,11000,8000","-160.0,-2160.0,6500.0,4360.0","module/nc/farm/diy/230.jpg","3285695c2b07f661f377af9fec9790f1b068fb5393dd8e0b2bde9d2a1d70de14","module/nc/farm/diy/230b.jpg","1ab8e7e50986d0fbfc2a0fc4df0551e8023a9e224cf3735cdcab3490dd9c3c6d","","ready-for-visual-review","reviewed-ok"
"231","木桩阑珊","去海边吧套装","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/231.swf","d3a947dd0eec17e23c9045a7793d428d1b73e31310fbb96e78f6d1f12602e9da","content-frame/231.swf.png","be2f3cbfbd5186dca83083f20f4ff8649ef62219cb918c51aa0cd376635e94bb","511","221","3370","3","1","503","217","0,0,20720,16060","100.0,20.0,10180.0,4380.0","module/nc/farm/diy/231.jpg","a035f965a3047cfe52c902a9144fc48b79dcb348f877fe7d01b797aba50a6425","module/nc/farm/diy/231b.jpg","a8a8b185560dd7fd65f4d9888764183d8849afa342ad6f0672df288a02fa90ac","","ready-for-visual-review","reviewed-ok"
"232","红瓦狗窝","去海边吧套装","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/232.swf","efe52b802ef10b0879e4c408bbbdf55b919806b193b8eaf4e1b6e9122c59c055","content-frame/232.swf.png","d684dbd2cc91865e77a01f937d4e62fa503cc918a99b3ea72520d28ad10c79cc","89","116","5088","2","1","86","114","0,0,20720,16060","163.0,-1721.0,1740.0,2280.0","module/nc/farm/diy/232.jpg","ff055d739f6c915a1a0e8139ebb4cf72cd380c054292037c099d808435a7a9e7","module/nc/farm/diy/232b.jpg","661333d1f4273448e670565a9a8ce41bee821e9cf7a848d842af3a1c9dbcb48c","","ready-for-visual-review","reviewed-ok"
"233","浓情绿野背景","浓情绿野套装","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/233.swf","35fb2bab1fa193ea0fc722916347db1e51fdf16923206f57d17666f9a85573ed","stage-frame/233.swf/1.png","36b96274f5370d2849e446eb46cadfb8670bdcb6d5317c1ddfd3478db613e2c6","1036","803","830070","0","0","1035","802","0,0,20720,16060","0.0,0.0,20720.0,16060.0","module/nc/farm/diy/233.jpg","46d58c1936ac77d4248c662f9e989916b4e557d38ddd163d5110071f6f0bb0b1","module/nc/farm/diy/233b.jpg","dd18d4024cb00ae87e1331c13513c1c4e527a64bc9ed88547a8dd11ea965356f","","ready-for-visual-review","reviewed-ok"
"234","尚品小屋","浓情绿野套装","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/234.swf","081b1fdf191674c025d9edcaebe492c36994dab902b4c1f47646fb10d19440f9","content-frame/234.swf.png","87844f308a931ac4e9ec8c445d23fac6a66a711a7af0ed228082a16510bdc28c","295","304","31300","40","43","216","218","0,0,5200,4000","-1240.0,-2999.0,5860.0,6040.0","module/nc/farm/diy/234.jpg","1241f97d430e06e37934a06b5e03d271335f3d886b4c24afbddc998b983c3f90","module/nc/farm/diy/234b.jpg","61eeb728201091b687466bd4fb8ea22698525b8c3bb42e13b771c0ed2310f2fd","","ready-for-visual-review","reviewed-ok"
"235","云白排桩","浓情绿野套装","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/235.swf","1d0f58a74a4f0974dfe296c6e9d5df9d145a8dfb352b494be1034c606f269ea3","content-frame/235.swf.png","5f864a56f309ac0af1713a73144a726a815bb6bbc22ee95d9b7364de3a53d3d9","626","264","27975","1","1","619","262","0,0,11000,8000","-1473.0,-919.0,12477.200134277344,5225.0","module/nc/farm/diy/235.jpg","8866d0ab82edd0675d2cf95db7e33e38c52ff6da54b99188eb5603d706002cbb","module/nc/farm/diy/235b.jpg","8c7eb881f32d9ff0329587541f5d67bf9d86cb0c3ab5458828a0866cf16dfbca","","ready-for-visual-review","reviewed-ok"
"236","名雅小窝","浓情绿野套装","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/236.swf","a50093cdc5d54e098a848069b947bf909a1554e8387cc25debe281bb13988bfd","content-frame/236.swf.png","70283f3bfc8bee59176947be624631f64269ab678aa4c2df82dfdcfd3c4bb47d","100","94","5862","1","1","98","92","0,0,4000,4000","-120.0,-1320.0,1960.0,1840.0","module/nc/farm/diy/236.jpg","006b77dd940434ed4fb9bf15b14a97d63e8a8ca5f25dad8f74c2e5c6213564b4","module/nc/farm/diy/236b.jpg","8214cb53a72d9e5eea01a7bc7fa9e4650ab48f2376c00bfe5d4b6d787cae4f6e","","ready-for-visual-review","reviewed-ok"
"237","圣诞背景","圣诞节题套装","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/237.swf","4a4b46e9bc9b071f942f253db6d5ac45c0feb7558e94517fd18ab5bc3ebb6099","stage-frame/237.swf/1.png","a421390dfff3a2190f3960351b0df429d734567215667e5e1024706fd4874bd8","1036","803","830070","0","0","1035","802","0,0,20720,16060","0.0,0.0,20720.0,16060.0","module/nc/farm/diy/237.jpg","7fcbf5472e3373e4bb5f225fe010677d634321e728937c921176de11a4aad430","module/nc/farm/diy/237b.jpg","1e7f5bed1892ac3267fde7864b7a227dae246c50ac1cbc3806375930b38473fb","","ready-for-visual-review","reviewed-ok"
"238","圣诞小屋","圣诞节套装","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/238.swf","2e8aeb6dc87fe2772856c69a86159327760b299063c835aadaf1b9df5a61ca65","content-frame/238.swf.png","d9d1b1c08e0e42fa1c7e6054489d76c98f8b0fb98d7d21f133d47bbbc752966b","283","214","51611","1","1","281","212","0,0,11000,8000","-1160.0,-1400.0,5620.0,4240.0","module/nc/farm/diy/238.jpg","039952a84ccb4154cfc8cdd0d35e15c87666ef05b54d62d915d48a87212020d9","module/nc/farm/diy/238b.jpg","2adfdbb7d03052239c2c07c9db0248854f34adf9dec1de9395d27ffb2fdb01aa","","ready-for-visual-review","reviewed-ok"
"239","圣诞红栏","圣诞节套装","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/239.swf","58c48b38fbd810f987acd9b94e1e5a9fb24b27bbb19487bf625d8464c12acaa9","content-frame/239.swf.png","3b66f305a4cf11d73e252a56e28348b4188479cbfdb9e4eead3f18b20ba11d9a","437","343","32137","1","3","435","334","0,0,11000,8000","1728.0,-1389.0,8686.0,6819.531494140625","module/nc/farm/diy/239.jpg","5fa5ac3d1bd8a2e5c67e81718a55250c8469d25932894bef9d4954da75a01bc4","module/nc/farm/diy/239b.jpg","0e6d1665e408778d6d737b8543990c726294cfd98cecfe310242be3b61b75bc4","","ready-for-visual-review","reviewed-ok"
"240","圣诞小窝","圣诞节套装","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/240.swf","cf3784aa06508a75aa68459e2f14ea89e109742d1bb6b7d6e7e35533b6e710e4","content-frame/240.swf.png","e05f5a1630cf4c06243bcec0617f827cdc718252f8cfaec640603929850ca685","102","102","4551","7","12","87","76","0,0,4000,4000","-80.0,-1280.0,2000.0,2000.0","module/nc/farm/diy/240.jpg","1fac6056802510ab6bcf4017e92fb83993156db980381aaadca6be1fd5e9aef4","module/nc/farm/diy/240b.jpg","de297718039cfbffcafaeacc000e547ffd1461afd5a78b6c3820fca91f8000fd","","ready-for-visual-review","reviewed-ok"
"241","新年快乐背景","新年快乐套装","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/241.swf","e52163cdc82ee600d0551586917ee16c9fb6c93ff9457c92dc757ea3d73dcfa8","stage-frame/241.swf/1.png","c783ee30581099dc8791e00c7b760b00e3917e664af5bd5f2b10dac6e5d0cec1","1036","803","831908","0","0","1036","803","0,0,20720,16060","0.0,0.0,20720.0,16060.0","module/nc/farm/diy/241.jpg","99cb1d4a7cc38e641c6e7da27cb7fb6d32511c4f33be6f6de613c9b3f03b8004","module/nc/farm/diy/241b.jpg","f00a852b5a3e874bc3e4739bd2b8414cf8373d58cdd71a77f5e620ac71be4245","","ready-for-visual-review","reviewed-ok"
"242","春雪小屋","新年快乐套装","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/242.swf","8fb9f20b46c930990aec6ba73a12e7616737ec749c50bbbd845a06ccc94f49e8","content-frame/242.swf.png","a4fa9014c231e4937e1ec22ec1241d94f48cd14ea2717ce9f6c8bfcdf5b35816","288","243","46738","1","1","286","241","0,0,20720,16060","-921.0,-1786.0,5720.0,4820.0","module/nc/farm/diy/242.jpg","ce4fc9eafc27f6c1893bd2c014f68c623f80abaa775049d30b4e1e0e96a92e3b","module/nc/farm/diy/242b.jpg","519520ae059bbf2804e26be750c3ba0433a5e687207521103d38caea7712c35e","","ready-for-visual-review","reviewed-ok"
"243","春雪红栏","新年快乐套装","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/243.swf","71b4ba361dfd5494ede56a27f071ff5e8acefea73eb9cfe3ff118b162d34afdc","content-frame/243.swf.png","1ed47d7aafc1154f8adbb5aadc994a0efdc737287726284b7dc0416aa3ae97e1","544","375","23186","1","3","541","370","0,0,20720,16060","-720.0,-2185.0,10834.0,7451.500549316406","module/nc/farm/diy/243.jpg","e0a13402578f8c288d6fd877799b4fa9e385efdd3fa698379955ca066567acb7","module/nc/farm/diy/243b.jpg","66b1f2138ef9bdd37d63927bcd4dc3d6d13620cc5c0302898212b5524c1df36f","","ready-for-visual-review","reviewed-ok"
"244","春雪小窝","新年快乐套装","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/244.swf","95acd5da3af61285b01eb6d7eb93453f297852e70a98d4be59977a4aea6efe25","content-frame/244.swf.png","0e421b932e257258c0725ac250773417b067742a0f83f54c3c10e88f53d167d9","130","107","9927","1","1","128","105","0,0,20720,16060","-704.0,-1053.0,2560.0,2100.0","module/nc/farm/diy/244.jpg","17bcd3e210b17ee3f91feda59d00b8070cea23c96b2d45d00797c61281083fa9","module/nc/farm/diy/244b.jpg","cc36c83f11a5c930b1aea1226c4b1aad8d6e8b7f686398b01d37bb709dcf71d4","","ready-for-visual-review","reviewed-ok"
"245","世博家园背景","世博主题套装","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/245.swf","35d08d7ba7e6a5197df84cb86f45127302c1d70d99d4ee38f620cc929500a223","stage-frame/245.swf/1.png","31fb4959d9b6cd9677cfeb477d775db35083a0c122035c2dff0ca9abfb9c2dd9","1036","803","831908","0","0","1036","803","0,0,20720,16060","0.0,0.0,20720.0,16060.0","module/nc/farm/diy/245.jpg","4927b7522fc7e6332bd4f8af166246fc8c00d908b1b93f8aaa28401151597e05","module/nc/farm/diy/245b.jpg","0560d15e02340a3981f94b87bb94d71a991c0a96c9d95407651ff195a47eddb1","","ready-for-visual-review","reviewed-ok"
"246","中国馆小屋","世博主题套装","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/246.swf","e81a9c85b3f6ad0c15e6255843670e93c1eed523c4dac71d3242ee67f2d867f1","content-frame/246.swf.png","ac965cb789d89a83a8562cda41c2c1516ca5961e714ffcc065f1333de922cb6b","276","190","26981","6","5","269","181","0,0,20720,16060","-1110.0,-1160.0,5480.0,3760.0","module/nc/farm/diy/246.jpg","30900612a6e7c61bb2ba1d115ec50b14a6befeaecfada43e3cc451e4f511b1ed","module/nc/farm/diy/246b.jpg","c0889e9399ac3f126052c52ec90197fc099474d59e980a5e103ebcd16617efe7","","ready-for-visual-review","reviewed-ok"
